d_val	e_val	j_val	lambda_val	mu_val1	mu_val2	Julia_sum_lq_nFv5	rootstates_lnL_nFv5	Julia_total_lnLs1_nFv5	Julia_sum_lq_nFv6	rootstates_lnL_nFv6	Julia_total_lnLs1_nFv6	Julia_sum_lq_GFv6	rootstates_lnL_GFv6	Julia_total_lnLs1_GFv6
0.0	1.0	0.0	0.3	1.0	0.5	-8.201965632579817	-3.34972921698838	-11.551694849568197	-8.201965632579817	-3.34972921698838	-11.551694849568197	-6.7872677221684246	-3.261467425382298	-10.048735147550723
0.0	1.0	0.0	0.3	1.0	1.0	-9.259175203037163	-3.3972010292008132	-12.656376232237976	-9.259175203037163	-3.3972010292008132	-12.656376232237976	-7.22674160787504	-3.3941827683216195	-10.620924376196658
0.0	1.0	0.1	0.3	0.0	0.0	-3.550813265784853	-3.114083352296248	-6.664896618081102	-3.550813265784853	-3.114083352296248	-6.664896618081102	-7.577510667513666	-3.277022647574215	-10.854533315087881
0.0	1.0	0.1	0.3	0.0	0.5	-4.575036820247359	-3.2596014914235485	-7.834638311670908	-4.575036820247359	-3.2596014914235485	-7.834638311670908	-7.548672370526931	-3.461366263384021	-11.010038633910952
0.0	1.0	0.1	0.3	0.0	1.0	-5.76586221469532	-3.4410927539190337	-9.206954968614353	-5.76586221469532	-3.4410927539190337	-9.206954968614353	-7.757230469151592	-3.5179629961760432	-11.275193465327636
0.0	1.0	0.1	0.3	0.5	0.0	-4.057478443560363	-2.983968108840651	-7.041446552401014	-4.057478443560363	-2.983968108840651	-7.041446552401014	-6.821946259875437	-3.259377511004561	-10.081323770879997
0.0	1.0	0.1	0.3	0.5	0.5	-5.091322196588649	-3.131666927939992	-8.222989124528642	-5.091322196588649	-3.131666927939992	-8.222989124528642	-6.745930838298539	-3.383732914334927	-10.129663752633466
0.0	1.0	0.1	0.3	0.5	1.0	-6.311329760141233	-3.335457968418809	-9.646787728560042	-6.311329760141233	-3.335457968418809	-9.646787728560042	-7.072623018143292	-3.4411818218116847	-10.513804839954977
0.0	1.0	0.1	0.3	1.0	0.0	-4.662286030689435	-2.784671591228667	-7.446957621918102	-4.662286030689435	-2.784671591228667	-7.446957621918102	-6.730440716970255	-3.126796204606087	-9.857236921576343
0.0	1.0	0.1	0.3	1.0	0.5	-5.713138531104192	-2.9250856178728704	-8.638224148977063	-5.713138531104192	-2.9250856178728704	-8.638224148977063	-6.706439870623415	-3.285075257204902	-9.991515127828317
0.0	1.0	0.1	0.3	1.0	1.0	-6.975093898602748	-3.143593301691427	-10.118687200294175	-6.975093898602748	-3.143593301691427	-10.118687200294175	-7.16620986116957	-3.3936139053375043	-10.559823766507074
0.0	1.0	1.0	0.3	0.0	0.0	-2.1946026067108413	-3.350704889184937	-5.545307495895779	-2.1946026067108413	-3.350704889184937	-5.545307495895779	-7.025315574256859	-3.341614142919344	-10.366929717176204
0.0	1.0	1.0	0.3	0.0	0.5	-3.47877069626243	-3.372388808559805	-6.851159504822235	-3.47877069626243	-3.372388808559805	-6.851159504822235	-7.149600677015921	-3.4301095666663413	-10.579710243682262
0.0	1.0	1.0	0.3	0.0	1.0	-4.8022398346975645	-3.4160602936487434	-8.218300128346307	-4.8022398346975645	-3.4160602936487434	-8.218300128346307	-7.4836865739399805	-3.49680034328918	-10.980486917229161
0.0	1.0	1.0	0.3	0.5	0.0	-2.5497151572395174	-3.3535112140645444	-5.903226371304061	-2.5497151572395174	-3.3535112140645444	-5.903226371304061	-6.368257435860688	-3.3217133321762575	-9.689970768036945
